ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
the same time what,2,CONTROL,S7,quadgrams,same time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
longer term visa residency,2,CONTROL,S7,quadgrams,longer term visa residency,4,,0,,visa,1,0.25,False,,,0,0,0,0,,,,True
given your age and,2,CONTROL,S7,quadgrams,given age,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
where you would live,2,CONTROL,S7,quadgrams,where live,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no permanent relocation until,2,CONTROL,S7,quadgrams,no permanent relocation until,4,,0,,relocat|relocation,2,0.25,False,,,0,0,0,0,,,,True
month normal life stay,2,CONTROL,S7,quadgrams,month normal life stay,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
home base and exit,2,CONTROL,S7,quadgrams,home base exit,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
down what you agree,2,CONTROL,S7,quadgrams,down agree,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no go criteria that,2,CONTROL,S7,quadgrams,no go criteria,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are your worries about,2,CONTROL,S7,quadgrams,worries about,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
when you slow things,2,CONTROL,S7,quadgrams,slow things,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you slow things down,2,CONTROL,S7,quadgrams,slow things down,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because it s emotionally,2,CONTROL,S7,quadgrams,because emotionally,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
month trial living there,2,CONTROL,S7,quadgrams,month trial living,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
give up healthcare eligibility,2,CONTROL,S7,quadgrams,give up healthcare eligibility,4,,0,,healthcare|health,2,0.25,False,,,0,0,0,0,,,,True
up healthcare eligibility i,2,CONTROL,S7,quadgrams,up healthcare eligibility i,4,,0,,healthcare|health,2,0.25,False,,,0,0,0,0,,,,True
healthcare eligibility i can,2,CONTROL,S7,quadgrams,healthcare eligibility i,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
eligibility i can help,2,CONTROL,S7,quadgrams,eligibility i help,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
relocation marriage shared assets,2,CONTROL,S7,quadgrams,relocation marriage shared assets,4,,0,,marriage|relocat|relocation,3,0.5,False,,,0,0,0,0,,,,True
marriage shared assets giving,2,CONTROL,S7,quadgrams,marriage shared assets giving,4,,0,,marriage,1,0.25,False,,,0,0,0,0,,,,True
shared assets giving up,2,CONTROL,S7,quadgrams,shared assets giving up,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
permanent move until healthcare,2,CONTROL,S7,quadgrams,permanent move until healthcare,4,,0,,healthcare|health,2,0.25,False,,,0,0,0,0,,,,True
your home base you,2,CONTROL,S7,quadgrams,home base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you d have your,2,CONTROL,S7,quadgrams,d have,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
d have your own,2,CONTROL,S7,quadgrams,d have own,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
have your own accommodation,2,CONTROL,S7,quadgrams,have own accommodation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the children issue is,2,CONTROL,S7,quadgrams,children issue,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
at least a couple,2,CONTROL,S7,quadgrams,least couple,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
least a couple of,2,CONTROL,S7,quadgrams,least couple,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you d go for,2,CONTROL,S7,quadgrams,d go,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
d go for complex,2,CONTROL,S7,quadgrams,d go complex,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children vasectomy marriage expectations,2,CONTROL,S7,quadgrams,children vasectomy marriage expectations,4,,0,,marriage|children|vasectomy,3,0.75,True,,,0,0,0,0,,,,True
yes to the three,2,CONTROL,S7,quadgrams,yes three,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to the three month,2,CONTROL,S7,quadgrams,three month,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the three month trial,2,CONTROL,S7,quadgrams,three month trial,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and a midpoint review,2,CONTROL,S7,quadgrams,midpoint review,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a couple of contacts,2,CONTROL,S7,quadgrams,couple contacts,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children your vasectomy and,2,CONTROL,S7,quadgrams,children vasectomy,2,,0,,children|vasectomy,2,1.0,True,,,0,0,0,0,,,,True
you get sick there,2,CONTROL,S7,quadgrams,get sick,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you may not want,6,HYBRID_3_5,S7,quadgrams,may want,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
may not want to,6,HYBRID_3_5,S7,quadgrams,may want,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
not want to see,6,HYBRID_3_5,S7,quadgrams,want see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial relocation months with,3,HYBRID_3_5,S7,quadgrams,trial relocation months,3,,0,,relocat|relocation,2,0.3333333333333333,False,,,0,0,0,0,,,,True
e g week and,3,HYBRID_3_5,S7,quadgrams,e g week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
longer normal life stay,3,HYBRID_3_5,S7,quadgrams,longer normal life stay,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you attend without her,3,HYBRID_3_5,S7,quadgrams,attend without her,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
want to see that,3,HYBRID_3_5,S7,quadgrams,want see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
supports a staged plan,2,HYBRID_3_5,S7,quadgrams,supports staged plan,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
this often surfaces the,2,HYBRID_3_5,S7,quadgrams,often surfaces,2,,0,,,0,0.0,False,hedging|surfacing,hedging|surfacing.friction_exposed,2,2,0,2,,hedging|surfacing,often|surfaces,False
often surfaces the real,2,HYBRID_3_5,S7,quadgrams,often surfaces real,3,,0,,,0,0.0,False,hedging|surfacing,hedging|surfacing.friction_exposed,2,2,0,2,,hedging|surfacing,often|surfaces,False
stages so i don,2,HYBRID_3_5,S7,quadgrams,stages i,2,,0,,,0,0.0,False,hedging|temporal_projection,hedging|temporal_projection.change_and_rate,2,2,1,1,temporal_projection,hedging,i d|stages,False
re at higher risk,2,HYBRID_3_5,S7,quadgrams,higher risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
at higher risk of,2,HYBRID_3_5,S7,quadgrams,higher risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
a good long term,2,HYBRID_3_5,S7,quadgrams,good long term,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
and long term compromise,2,HYBRID_3_5,S7,quadgrams,long term compromise,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
to fake over time,2,HYBRID_3_5,S7,quadgrams,fake over time,3,temporal_dynamics,1,over time,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,over time,False
your biggest structural risk,2,HYBRID_3_5,S7,quadgrams,biggest structural risk,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
biggest structural risk if,2,HYBRID_3_5,S7,quadgrams,biggest structural risk,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
structural risk if i,2,HYBRID_3_5,S7,quadgrams,structural risk i,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
risk if i have,2,HYBRID_3_5,S7,quadgrams,risk i have,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
your main risk is,2,HYBRID_3_5,S7,quadgrams,main risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
you ve tested ordinary,2,HYBRID_3_5,S7,quadgrams,tested ordinary,2,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,tested,False
not ready to relocate,2,HYBRID_3_5,S7,quadgrams,ready relocate,2,,0,,relocat,1,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ready to,False
or choosing relief from,2,HYBRID_3_5,S7,quadgrams,choosing relief,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choosing,False
choosing relief from loneliness,2,HYBRID_3_5,S7,quadgrams,choosing relief loneliness,3,,0,,loneliness,1,0.3333333333333333,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choosing,False
you think i might,2,HYBRID_3_5,S7,quadgrams,think i might,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
think i might not,2,HYBRID_3_5,S7,quadgrams,think i might,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
i might not move,2,HYBRID_3_5,S7,quadgrams,i might move,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
might not move if,2,HYBRID_3_5,S7,quadgrams,might move,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
in stages so i,2,HYBRID_3_5,S7,quadgrams,stages i,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,stages,False
decision gate non negotiable,2,HYBRID_3_5,S7,quadgrams,decision gate non negotiable,4,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,non negotiable,False
build your independence language,2,HYBRID_3_5,S7,quadgrams,build independence language,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,build,False
a funded emergency plan,2,HYBRID_3_5,S7,quadgrams,funded emergency plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
obligations and money boundaries,2,HYBRID_3_5,S7,quadgrams,obligations money boundaries,3,imagination_and_possibility,1,boundaries,,0,0.0,False,,,0,0,0,0,,,,True
how do you want,2,HYBRID_3_5,S7,quadgrams,how want,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what did you learn,2,HYBRID_3_5,S7,quadgrams,did learn,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
out loud if i,2,HYBRID_3_5,S7,quadgrams,out loud i,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
want your life to,2,HYBRID_3_5,S7,quadgrams,want life,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
any permanent move keep,2,HYBRID_3_5,S7,quadgrams,any permanent move keep,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
permanent move keep your,2,HYBRID_3_5,S7,quadgrams,permanent move keep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
move keep your home,2,HYBRID_3_5,S7,quadgrams,move keep home,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pre existing conditions and,2,HYBRID_3_5,S7,quadgrams,pre existing conditions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your need to go,2,HYBRID_3_5,S7,quadgrams,need go,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
need to go slowly,2,HYBRID_3_5,S7,quadgrams,need go slowly,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
isolate you from independent,2,HYBRID_3_5,S7,quadgrams,isolate independent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
still have been a,2,HYBRID_3_5,S7,quadgrams,still have been,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
way to honor the,2,HYBRID_3_5,S7,quadgrams,way honor,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
then ask what do,2,HYBRID_3_5,S7,quadgrams,then ask,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances separate during the,2,HYBRID_3_5,S7,quadgrams,finances separate during,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separate during the trial,2,HYBRID_3_5,S7,quadgrams,separate during trial,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
during the trial if,2,HYBRID_3_5,S7,quadgrams,during trial,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
while you re still,2,HYBRID_3_5,S7,quadgrams,while still,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
family obligations and money,2,HYBRID_3_5,S7,quadgrams,family obligations money,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no major asset purchases,2,HYBRID_3_5,S7,quadgrams,no major asset purchases,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you want to give,2,HYBRID_3_5,S7,quadgrams,want give,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
insurance you can actually,2,HYBRID_3_5,S7,quadgrams,insurance actually,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances separate at first,2,HYBRID_3_5,S7,quadgrams,finances separate first,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
about children marriage family,2,HYBRID_3_5,S7,quadgrams,about children marriage family,4,,0,,marriage|children,2,0.5,False,,,0,0,0,0,,,,True
children marriage family obligations,2,HYBRID_3_5,S7,quadgrams,children marriage family obligations,4,,0,,marriage|children,2,0.5,False,,,0,0,0,0,,,,True
feel like a team,2,HYBRID_3_5,S7,quadgrams,feel like team,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
like a team when,2,HYBRID_3_5,S7,quadgrams,like team,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
anything you re afraid,2,HYBRID_3_5,S7,quadgrams,anything afraid,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
re afraid to tell,2,HYBRID_3_5,S7,quadgrams,afraid tell,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
afraid to tell me,2,HYBRID_3_5,S7,quadgrams,afraid tell,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to tell me because,2,HYBRID_3_5,S7,quadgrams,tell because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tell me because you,2,HYBRID_3_5,S7,quadgrams,tell because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
me because you think,2,HYBRID_3_5,S7,quadgrams,because think,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because you think i,2,HYBRID_3_5,S7,quadgrams,because think i,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
not move if i,2,HYBRID_3_5,S7,quadgrams,move i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
move if i know,2,HYBRID_3_5,S7,quadgrams,move i know,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i know it asked,2,HYBRID_3_5,S7,quadgrams,i know asked,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separate finances during the,2,HYBRID_3_5,S7,quadgrams,separate finances during,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances during the trial,2,HYBRID_3_5,S7,quadgrams,finances during trial,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clinic hospital you d,2,HYBRID_3_5,S7,quadgrams,clinic hospital d,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
community join at least,2,HYBRID_3_5,S7,quadgrams,community join least,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
recurring groups you attend,2,HYBRID_3_5,S7,quadgrams,recurring groups attend,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
groups you attend without,2,HYBRID_3_5,S7,quadgrams,groups attend without,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your home country plus,2,HYBRID_3_5,S7,quadgrams,home country plus,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you already see the,2,HYBRID_3_5,S7,quadgrams,already see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the questions that prevent,2,HYBRID_3_5,S7,quadgrams,questions prevent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
role would you want,2,HYBRID_3_5,S7,quadgrams,role want,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
so you stay my,2,HYBRID_3_5,S7,quadgrams,stay my,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you stay my partner,2,HYBRID_3_5,S7,quadgrams,stay my partner,3,,0,,partner,1,0.3333333333333333,False,,,0,0,0,0,,,,True
stay my partner not,2,HYBRID_3_5,S7,quadgrams,stay my partner,3,,0,,partner,1,0.3333333333333333,False,,,0,0,0,0,,,,True
my partner not my,2,HYBRID_3_5,S7,quadgrams,my partner my,3,,0,,partner,1,0.3333333333333333,False,,,0,0,0,0,,,,True
partner not my nurse,2,HYBRID_3_5,S7,quadgrams,partner my nurse,3,,0,,partner,1,0.3333333333333333,False,,,0,0,0,0,,,,True
scarcity thinking if this,2,HYBRID_3_5,S7,quadgrams,scarcity thinking,2,,0,,scarcity,1,0.5,False,,,0,0,0,0,,,,True
your stance on children,2,HYBRID_3_5,S7,quadgrams,stance children,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
stance on children marriage,2,HYBRID_3_5,S7,quadgrams,stance children marriage,3,,0,,marriage|children,2,0.6666666666666666,False,,,0,0,0,0,,,,True
on children marriage and,2,HYBRID_3_5,S7,quadgrams,children marriage,2,,0,,marriage|children,2,1.0,True,,,0,0,0,0,,,,True
last chance pressure without,2,HYBRID_3_5,S7,quadgrams,last chance pressure without,4,,0,,last chance,1,0.5,False,,,0,0,0,0,,,,True
chance pressure without stalling,2,HYBRID_3_5,S7,quadgrams,chance pressure without stalling,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure without stalling the,2,HYBRID_3_5,S7,quadgrams,pressure without stalling,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without stalling the relationship,2,HYBRID_3_5,S7,quadgrams,without stalling relationship,3,,0,,relationship,1,0.3333333333333333,False,,,0,0,0,0,,,,True
looks like it sounds,2,HYBRID_3_5,S7,quadgrams,looks like sounds,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
like it sounds like,2,HYBRID_3_5,S7,quadgrams,like sounds like,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
my relationship with my,2,HYBRID_3_5,S7,quadgrams,my relationship my,3,,0,,relationship,1,0.3333333333333333,False,,,0,0,0,0,,,,True
relationship with my children,2,HYBRID_3_5,S7,quadgrams,relationship my children,3,,0,,relationship|children,2,0.6666666666666666,False,,,0,0,0,0,,,,True
you want to hear,2,HYBRID_3_5,S7,quadgrams,want hear,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children no yes unsure,2,HYBRID_3_5,S7,quadgrams,children no yes unsure,4,,0,,children,1,0.25,False,,,0,0,0,0,,,,True
no yes unsure and,2,HYBRID_3_5,S7,quadgrams,no yes unsure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
join at least recurring,2,HYBRID_3_5,S7,quadgrams,join least recurring,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
attend without her logistics,2,HYBRID_3_5,S7,quadgrams,attend without her logistics,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without her logistics you,2,HYBRID_3_5,S7,quadgrams,without her logistics,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her logistics you can,2,HYBRID_3_5,S7,quadgrams,her logistics,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
keep finances separate and,2,HYBRID_3_5,S7,quadgrams,keep finances separate,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
set a review date,2,HYBRID_3_5,S7,quadgrams,set review date,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
long visits meeting her,2,HYBRID_3_5,S7,quadgrams,long visits meeting her,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
visits meeting her circle,2,HYBRID_3_5,S7,quadgrams,visits meeting her circle,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the month trial in,2,HYBRID_3_5,S7,quadgrams,month trial,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or in week children,2,HYBRID_3_5,S7,quadgrams,week children,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
in week children vasectomy,2,HYBRID_3_5,S7,quadgrams,week children vasectomy,3,,0,,children|vasectomy,2,0.6666666666666666,False,,,0,0,0,0,,,,True
vasectomy does she want,2,HYBRID_3_5,S7,quadgrams,vasectomy does she want,4,,0,,vasectomy,1,0.25,False,,,0,0,0,0,,,,True
she want children how,2,HYBRID_3_5,S7,quadgrams,she want children how,4,,0,,children,1,0.25,False,,,0,0,0,0,,,,True
extend trial split base,2,HYBRID_3_5,S7,quadgrams,extend trial split base,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the clear move is,2,HYBRID_3_5,S7,quadgrams,clear move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at least recurring activities,2,HYBRID_3_5,S7,quadgrams,least recurring activities,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
do you feel respected,2,HYBRID_3_5,S7,quadgrams,feel respected,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you may be missing,8,HYBRID_SEMANTIC,S7,quadgrams,may missing,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
avoided because it can,4,HYBRID_SEMANTIC,S7,quadgrams,avoided because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and whether she wants,3,HYBRID_SEMANTIC,S7,quadgrams,whether she wants,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
pre commit to a,3,HYBRID_SEMANTIC,S7,quadgrams,pre commit,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
don t renegotiate under,3,HYBRID_SEMANTIC,S7,quadgrams,renegotiate under,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no irreversible steps yet,3,HYBRID_SEMANTIC,S7,quadgrams,no irreversible steps yet,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money norms family obligations,3,HYBRID_SEMANTIC,S7,quadgrams,money norms family obligations,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
another trial split base,3,HYBRID_SEMANTIC,S7,quadgrams,another trial split base,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your risk checks a,2,HYBRID_SEMANTIC,S7,quadgrams,risk checks,2,practicality_and_feasibility,1,risk,,0,0.0,False,truth|warning,truth.verification|warning,2,2,1,1,truth,warning,checks|risk,False
you imagine our plan,2,HYBRID_SEMANTIC,S7,quadgrams,imagine our plan,3,imagination_and_possibility,1,imagine,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.exploration_within_bounds|practical_considerations_and_execution.action_and_execution,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,imagin|imagine|plan,False
imagine our plan is,2,HYBRID_SEMANTIC,S7,quadgrams,imagine our plan,3,imagination_and_possibility,1,imagine,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.exploration_within_bounds|practical_considerations_and_execution.action_and_execution,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,imagin|imagine|plan,False
answer isn t proof,2,HYBRID_SEMANTIC,S7,quadgrams,answer isn proof,3,truth_and_fact,1,proof,,0,0.0,False,surfacing|truth,surfacing.confrontation|truth.verification,2,2,1,1,truth,surfacing,isn t|proof,False
isn t proof of,2,HYBRID_SEMANTIC,S7,quadgrams,isn proof,2,truth_and_fact,1,proof,,0,0.0,False,surfacing|truth,surfacing.confrontation|truth.verification,2,2,1,1,truth,surfacing,isn t|proof,False
plan for serious illness,2,HYBRID_SEMANTIC,S7,quadgrams,plan serious illness,3,,0,,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.action_and_execution|warning,2,2,1,1,practical_considerations_and_execution,warning,plan|plan for|serious,False
staged plan with checkpoints,2,HYBRID_SEMANTIC,S7,quadgrams,staged plan checkpoints,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
care happens whether either,2,HYBRID_SEMANTIC,S7,quadgrams,care happens whether either,4,,0,,,0,0.0,False,conditions|imagination_and_possibility,conditions|imagination_and_possibility.tension_as_fuel,2,2,1,1,imagination_and_possibility,conditions,either|whether,False
happens whether either of,2,HYBRID_SEMANTIC,S7,quadgrams,happens whether either,3,,0,,,0,0.0,False,conditions|imagination_and_possibility,conditions|imagination_and_possibility.tension_as_fuel,2,2,1,1,imagination_and_possibility,conditions,either|whether,False
timeline for you moving,2,HYBRID_SEMANTIC,S7,quadgrams,timeline moving,2,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
timeline money family expectations,2,HYBRID_SEMANTIC,S7,quadgrams,timeline money family expectations,4,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
willingness limits marriage timeline,2,HYBRID_SEMANTIC,S7,quadgrams,willingness limits marriage timeline,4,practicality_and_feasibility,1,timeline,marriage,1,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
to generate real evidence,2,HYBRID_SEMANTIC,S7,quadgrams,generate real evidence,3,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
country and whether she,2,HYBRID_SEMANTIC,S7,quadgrams,country whether she,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
you draft a specific,2,HYBRID_SEMANTIC,S7,quadgrams,draft specific,2,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.exploration_within_bounds,1,1,1,0,imagination_and_possibility,,draft,False
for paid help whether,2,HYBRID_SEMANTIC,S7,quadgrams,paid help whether,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
paid help whether she,2,HYBRID_SEMANTIC,S7,quadgrams,paid help whether she,4,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
country and whether marriage,2,HYBRID_SEMANTIC,S7,quadgrams,country whether marriage,3,,0,,marriage,1,0.3333333333333333,False,conditions,conditions,1,1,0,1,,conditions,whether,False
and a liquidity buffer,2,HYBRID_SEMANTIC,S7,quadgrams,liquidity buffer,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
marriage money family aging,2,HYBRID_SEMANTIC,S7,quadgrams,marriage money family aging,4,,0,,marriage|aging,2,0.5,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,aging,False
