level,system,expression_group_layer,expression_group,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
trigrams,AC15,constraint_aligned,imagination_and_possibility,rationale constraints alternatives,2,1,1,S5,imagination_and_possibility;practicality_and_feasibility,0
trigrams,AC15,constraint_aligned,imagination_and_possibility,shielding prototype validated,2,1,1,S3,imagination_and_possibility,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,created_at last_confirmed_at confidence,4,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,and penalty schedule,3,1,1,S3,practicality_and_feasibility,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,complex care plan,3,1,1,S7,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,constraint convention confirmedfix,3,1,1,S5,practicality_and_feasibility,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,deprecated created_at last_confirmed_at,3,1,1,S5,temporal_dynamics;truth_and_fact,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,manual context ux,3,1,1,S5,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,superseded deprecated created_at,3,1,1,S5,temporal_dynamics,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,timeline and required,3,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,a clearly bounded,2,1,1,S3,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,a phased start,2,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,a quarter launch,2,1,1,S3,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,a revised rollout,2,1,1,S3,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,before broad rollout,2,1,1,S1,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,bound the failure,2,1,1,S3,,0
trigrams,AC15,constraint_aligned,practical_considerations_and_execution,brief decisions constraints,2,1,1,S5,practicality_and_feasibility,0
trigrams,AC15,cross_cutting,smoothing,no merged accounts,3,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,no merged finances,3,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,t merge finances,3,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,buy no merged,2,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,merge accounts don,2,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,merged finances keep,2,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,property no merged,2,1,1,S7,,0
trigrams,AC15,cross_cutting,smoothing,t merge accounts,2,1,1,S7,,0
trigrams,AC15,cross_cutting,surfacing,make us wrong,6,1,1,S1,,0
trigrams,AC15,cross_cutting,surfacing,conflicts with apm,2,1,1,S5,,0
trigrams,AC15,cross_cutting,surfacing,contract doesn t,2,1,1,S1,,0
trigrams,AC15,cross_cutting,surfacing,convention hasn t,2,1,1,S5,,0
trigrams,AC15,cross_cutting,surfacing,danger isn t,2,1,1,S7,,0
trigrams,AC15,cross_cutting,surfacing,doesn t allow,2,1,1,S1,,0
trigrams,AC15,cross_cutting,surfacing,doesn t make,2,1,1,S3,,0
trigrams,AC15,cross_cutting,surfacing,doesn t mean,2,1,1,S5,,0
trigrams,AC15,cross_cutting,surfacing,doesn t steer,2,1,1,S5,,0
trigrams,AC15,cross_cutting,surfacing,external blockers civitas,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15,cross_cutting,surfacing,fewest external blockers,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15,cross_cutting,surfacing,hard constraints from,2,1,1,S5,practicality_and_feasibility,0
trigrams,AC15,cross_cutting,surfacing,hasn t been,2,1,1,S5,,0
trigrams,AC15,cross_cutting,surfacing,isn t about,2,1,1,S7,,0
trigrams,AC15,cross_cutting,surfacing,permissible and doesn,2,1,1,S1,,0
trigrams,AC15,constraint_aligned,temporal_projection,near term opex,5,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,click mark outdated,4,1,1,S5,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,config portability transition,4,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,about the future,3,1,1,S7,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,deprecated created_at last_confirmed_at,3,1,1,S5,temporal_dynamics;truth_and_fact,0
trigrams,AC15,constraint_aligned,temporal_projection,marriage kids aging,3,1,1,S7,,0
trigrams,AC15,constraint_aligned,temporal_projection,superseded deprecated created_at,3,1,1,S5,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,a more robust,2,1,1,S3,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,a phased notice,2,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,a phased start,2,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,as decaying cited,2,1,1,S5,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,better near term,2,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,temporal_projection,change control staged,2,1,1,S1,,0
trigrams,AC15,constraint_aligned,temporal_projection,decaying cited evidence,2,1,1,S5,temporal_dynamics;truth_and_fact,0
trigrams,AC15,constraint_aligned,temporal_projection,detect early enough,2,1,1,S3,,0
trigrams,AC15,constraint_aligned,truth,created_at last_confirmed_at confidence,4,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,acceptance testing that,3,1,1,S1,,0
trigrams,AC15,constraint_aligned,truth,constraint convention confirmedfix,3,1,1,S5,practicality_and_feasibility,0
trigrams,AC15,constraint_aligned,truth,conventions confirmed fixes,3,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,deprecated created_at last_confirmed_at,3,1,1,S5,temporal_dynamics;truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,always show source,2,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,and council proof,2,1,1,S1,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,been confirmed in,2,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,chat evidence ttl,2,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,claims are truthful,2,1,1,S3,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,confirmed in days,2,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,decaying cited evidence,2,1,1,S5,temporal_dynamics;truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,documented formats transition,2,1,1,S1,temporal_dynamics,0
trigrams,AC15,constraint_aligned,truth,evidence index ei,2,1,1,S5,truth_and_fact,0
trigrams,AC15,constraint_aligned,truth,evidence lookup not,2,1,1,S5,truth_and_fact,0
trigrams,AC15,cross_cutting,warning,approves low risk,2,1,1,S5,practicality_and_feasibility,0
trigrams,AC15,cross_cutting,warning,costs blow up,2,1,1,S1,,0
trigrams,AC15,cross_cutting,warning,danger isn t,2,1,1,S7,,0
trigrams,AC15,cross_cutting,warning,pursue this seriously,2,1,1,S7,,0
trigrams,AC15,cross_cutting,warning,risk while keeping,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15,cross_cutting,warning,the danger isn,2,1,1,S7,,0
trigrams,AC15,cross_cutting,warning,worried enough to,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,autonomy_sovereignty,you choose between,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,conditions,b whether the,3,1,1,S3,,0
trigrams,AC15P,cross_cutting,conditions,yours and whether,3,1,1,S7,,0
trigrams,AC15P,cross_cutting,conditions,check whether the,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,conditions,contingent on rev,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,conditions,days sprints unless,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,conditions,should we depends,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,conditions,sprints unless reaffirmed,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,conditions,unless filtered validated,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,conditions,unless you cap,2,1,1,S1,,0
trigrams,AC15P,cross_cutting,conditions,whether marriage children,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,hedging,may be underestimated,7,1,1,S1,,0
trigrams,AC15P,cross_cutting,hedging,how often do,3,1,1,S3,,0
trigrams,AC15P,cross_cutting,hedging,adr accepted may,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,hedging,balance usually lies,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,hedging,clarify how often,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,hedging,continuity mostly about,2,1,1,S5,temporal_dynamics,0
trigrams,AC15P,cross_cutting,hedging,could become dependent,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,hedging,i would treat,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,hedging,likely caused it,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,hedging,makes continuity mostly,2,1,1,S5,temporal_dynamics,0
trigrams,AC15P,cross_cutting,hedging,may have more,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,hedging,may shift so,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,cross_cutting,hedging,often you feel,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,hedging,s more likely,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,hedging,seeing you might,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,draft accepted superseded,4,1,1,S5,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,status draft accepted,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,as paid pilot,2,1,1,S3,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,checks when possible,2,1,1,S5,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,credible injury pathway,2,1,1,S3,imagination_and_possibility;truth_and_fact,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,either a no,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,either of those,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,keep a viable,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,neither is true,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,paid pilot la,2,1,1,S3,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,paid pilot limited,2,1,1,S3,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,pilot la until,2,1,1,S3,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,possible iteration it,2,1,1,S1,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,possible paths symbols,2,1,1,S5,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,imagination_and_possibility,table for either,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,care is plan,4,1,1,S7,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,exit plan cash,4,1,1,S7,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,la eap launch,4,1,1,S3,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,limited availability early,4,1,1,S3,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,constraints verified outcomes,3,1,1,S5,practicality_and_feasibility;truth_and_fact,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,created_at last_validated_at repo,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,failure council budget,3,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,plan cash logistics,3,1,1,S7,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,plans controller configs,3,1,1,S1,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,schedule slip or,3,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,t delay start,3,1,1,S1,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,total operating cost,3,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,under your constraints,3,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,a gated limited,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,practical_considerations_and_execution,a global launch,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,smoothing,balance usually lies,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,smoothing,the balance usually,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,smoothing,then the balance,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,surfacing,as non negotiable,4,2,2,S1;S3,,0
trigrams,AC15P,cross_cutting,surfacing,with hard filters,4,1,1,S5,,0
trigrams,AC15P,cross_cutting,surfacing,a wrong conclusion,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,surfacing,canonize a wrong,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,surfacing,claims we cannot,2,1,1,S3,truth_and_fact,0
trigrams,AC15P,cross_cutting,surfacing,friction essential infrastructure,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,surfacing,hard no fly,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,surfacing,isn t catastrophic,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,surfacing,non negotiable reliability,2,1,1,S1,,0
trigrams,AC15P,cross_cutting,surfacing,one hard conversation,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,surfacing,opaque or hard,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,surfacing,partner isn t,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,surfacing,replaying messy attempts,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,surfacing,system cannot guarantee,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,surfacing,those aren t,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,accepted superseded deprecated,6,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,over durable artifacts,6,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,availability early access,4,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,durable artifacts adrs,4,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,limited availability early,4,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,a qualification phase,3,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,deprecated needs review,3,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,durable artifacts with,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,repo validity checks,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,superseded deprecated needs,3,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,to durable artifacts,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,week award window,3,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,access transition assistance,2,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,aging sickness plan,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,and increase lifecycle,2,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,truth,decisions verified outcomes,6,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,constraints verified outcomes,3,1,1,S5,practicality_and_feasibility;truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,created_at last_validated_at repo,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,last_validated_at repo branch,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,repo validity checks,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,require user confirmation,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,style decisions verified,3,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verified outcomes runbook,3,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,access deletion audit,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,and freshness checks,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,check whether the,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,truth,checks when possible,2,1,1,S5,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,truth,cited evidence lookup,2,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,confirmed the chief,2,1,1,S3,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,control and audit,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,warning,a refinance trap,3,1,1,S3,,0
trigrams,AC15P,cross_cutting,warning,residual risk statement,3,1,1,S3,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,a risk managed,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,avoidable schedule risk,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,flexibility exit risk,2,1,1,S1,imagination_and_possibility;practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,if serious illness,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,warning,isolation s concern,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,warning,refinance trap if,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,warning,risk if early,2,1,1,S3,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,risk stack for,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,risk vendor responsiveness,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,schedule risk regardless,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,schedule risk we,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,serious illness occurs,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,warning,staleness risk is,2,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,stop ops authority,4,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,authority won t,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,safety authority won,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,your safety authority,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,choosing you because,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,did we choose,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,conditions,plus whether you,3,1,1,S7,,0
trigrams,CONTROL,cross_cutting,conditions,recommendation unless novagrid,3,1,1,S1,,0
trigrams,CONTROL,cross_cutting,conditions,check whether it,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,conditions,country whether you,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,conditions,lois msas contingent,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,conditions,msas contingent on,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,conditions,now depends on,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,conditions,safety depends on,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,hedging,how it could,6,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,it could bite,6,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,could bite you,4,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,time that could,3,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,but more likely,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,hedging,complex care may,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,continuity is usually,2,1,1,S5,temporal_dynamics,0
trigrams,CONTROL,cross_cutting,hedging,could bite year,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,could change the,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,likely to cause,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,hedging,likely to create,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,hedging,may be less,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,may be underestimating,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,may bring urgency,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,modular tends to,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,imagination_and_possibility,case you either,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints system map,7,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,conventions constraints system,7,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constrained commercial deployment,4,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,m cost predictability,4,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,o m cost,4,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,a staged rollout,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,as built documentation,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constrained commercial availability,3,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constrained commercial release,3,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,staged rollout plan,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,a funded plan,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,any commercial launch,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,architecture constraints conventions,2,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,as budgets tighten,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,as default context,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,services isn t,4,1,1,S1,,0
trigrams,CONTROL,cross_cutting,surfacing,a non negotiable,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,surfacing,apply hard filters,3,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,authority won t,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,surfacing,doesn t consume,3,1,1,S7,,0
trigrams,CONTROL,cross_cutting,surfacing,repo conflict checks,3,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,wrong and sticky,3,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,basic repo conflict,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,cannot be launched,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,surfacing,hard filters branch,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,hard filters first,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,surfacing,hard to defend,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,surfacing,interference estimator inconsistency,2,1,1,S3,truth_and_fact,0
trigrams,CONTROL,cross_cutting,surfacing,meaningful green flags,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,surfacing,memory conflicts with,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,long term o,4,1,1,S1,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,a staged path,3,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,a staged rollout,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,compete future components,3,1,1,S1,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,documentation delivered early,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,preserve exit leverage,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,staged rollout plan,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,to compete future,3,1,1,S1,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,a staged approach,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,and staleness handling,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,can shift static,2,1,1,S3,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,constrained early access,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,temporal_projection,delivered early milestone,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,early milestone based,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,fresh eyes notebook,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,repo verification before,4,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,confirm to save,3,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,export test as,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,truth,repo conflict checks,3,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,and repo validated,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,as verified project,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,backed evidence index,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,build test commands,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,but user confirms,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,case hazard analysis,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,truth,check whether it,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,truth,evidence index but,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,evidence index if,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,make sure to,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,truth,notebook gated evidence,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,cross_cutting,warning,a safety hazard,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,and escalation risk,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,approval risk that,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,bound the hazard,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,case hazard analysis,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,consequence operational hazard,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,essential infrastructure risk,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,governance risk architecture,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,hazard if any,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,long term risk,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,CONTROL,cross_cutting,warning,risk before permanence,2,1,1,S7,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,risk while meeting,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,you risk penalties,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,your risk profile,2,1,1,S7,practicality_and_feasibility,0
