ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
work mode with,2,AC15P,S7,trigrams,work mode,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money family healthcare,2,AC15P,S7,trigrams,money family healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
need her to,2,AC15P,S7,trigrams,need her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure guilt or,2,AC15P,S7,trigrams,pressure guilt,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
minutes what happened,2,AC15P,S7,trigrams,minutes happened,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
did i feel,2,AC15P,S7,trigrams,did i feel,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
any pressure any,2,AC15P,S7,trigrams,any pressure any,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure any avoidance,2,AC15P,S7,trigrams,pressure any avoidance,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
any avoidance any,2,AC15P,S7,trigrams,any avoidance any,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
important to her,2,AC15P,S7,trigrams,important her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the topics where,2,AC15P,S7,trigrams,topics where,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
opener i want,2,AC15P,S7,trigrams,opener i want,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vs proportional vs,2,AC15P,S7,trigrams,vs proportional vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
proportional vs provider,2,AC15P,S7,trigrams,proportional vs provider,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the hidden contract,2,AC15P,S7,trigrams,hidden contract,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no loans no,2,AC15P,S7,trigrams,no loans no,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loans no property,2,AC15P,S7,trigrams,loans no property,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
gym class cowork,2,AC15P,S7,trigrams,gym class cowork,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
class cowork volunteer,2,AC15P,S7,trigrams,class cowork volunteer,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the big forks,2,AC15P,S7,trigrams,big forks,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
decision extend trial,2,AC15P,S7,trigrams,decision extend trial,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to dual base,2,AC15P,S7,trigrams,dual base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
liquid emergency reserve,2,AC15P,S7,trigrams,liquid emergency reserve,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her home or,2,AC15P,S7,trigrams,her home,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask what she,2,AC15P,S7,trigrams,ask she,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how to see,2,AC15P,S7,trigrams,how see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with minimal help,2,AC15P,S7,trigrams,minimal help,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
language tutor two,2,AC15P,S7,trigrams,language tutor two,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tutor two weekly,2,AC15P,S7,trigrams,tutor two weekly,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
local private vs,2,AC15P,S7,trigrams,local private vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
private vs regional,2,AC15P,S7,trigrams,private vs regional,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
regional hub vs,2,AC15P,S7,trigrams,regional hub vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
property large transfers,2,AC15P,S7,trigrams,property large transfers,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
have the fork,2,AC15P,S7,trigrams,have fork,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage where home,2,AC15P,S7,trigrams,marriage where home,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
work mode keep,2,AC15P,S7,trigrams,work mode keep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
week week week,2,AC15P,S7,trigrams,week week week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
cash logistics to,2,AC15P,S7,trigrams,cash logistics,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
end of months,2,AC15P,S7,trigrams,end months,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her as translator,2,AC15P,S7,trigrams,her translator,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
as translator handler,2,AC15P,S7,trigrams,translator handler,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
three months so,2,AC15P,S7,trigrams,three months,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money family care,2,AC15P,S7,trigrams,money family care,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
provider with limits,2,AC15P,S7,trigrams,provider limits,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are yours gym,2,AC15P,S7,trigrams,yours gym,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
yours gym class,2,AC15P,S7,trigrams,yours gym class,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to leave within,2,AC15P,S7,trigrams,leave within,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
leave within hours,2,AC15P,S7,trigrams,leave within hours,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
within hours if,2,AC15P,S7,trigrams,within hours,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
hours if needed,2,AC15P,S7,trigrams,hours needed,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
misalignment on children,2,AC15P,S7,trigrams,misalignment children,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
coercion around money,2,AC15P,S7,trigrams,coercion around money,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ll stay with,2,AC15P,S7,trigrams,ll stay,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the fork talks,2,AC15P,S7,trigrams,fork talks,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
doesn t consume,3,CONTROL,S7,trigrams,doesn consume,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
plus whether you,3,CONTROL,S7,trigrams,plus whether,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
a staged path,3,CONTROL,S7,trigrams,staged path,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
exit options intact,3,CONTROL,S7,trigrams,exit options intact,3,imagination_and_possibility,1,options,,0,0.0,False,,,0,0,0,0,,,,True
t consume her,3,CONTROL,S7,trigrams,consume her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
consume her life,3,CONTROL,S7,trigrams,consume her life,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a new country,3,CONTROL,S7,trigrams,new country,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
kids marriage family,3,CONTROL,S7,trigrams,kids marriage family,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
keeping my home,3,CONTROL,S7,trigrams,keeping my home,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a midpoint review,3,CONTROL,S7,trigrams,midpoint review,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
said it plainly,2,CONTROL,S7,trigrams,said plainly,2,,0,,,0,0.0,False,surfacing|truth,surfacing.confrontation|truth.plain_statement,2,2,1,1,truth,surfacing,plainly,False
your risk profile,2,CONTROL,S7,trigrams,risk profile,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
risk before permanence,2,CONTROL,S7,trigrams,risk before permanence,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
timeline money and,2,CONTROL,S7,trigrams,timeline money,2,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
still early for,2,CONTROL,S7,trigrams,still early,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
real life test,2,CONTROL,S7,trigrams,real life test,3,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,test,False
least one planned,2,CONTROL,S7,trigrams,least one planned,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,planned,False
a staged approach,2,CONTROL,S7,trigrams,staged approach,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
meaningful green flags,2,CONTROL,S7,trigrams,meaningful green flags,3,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,flags,False
t avoid disagreements,2,CONTROL,S7,trigrams,avoid disagreements,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,disagreements,False
may bring urgency,2,CONTROL,S7,trigrams,may bring urgency,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
country whether you,2,CONTROL,S7,trigrams,country whether,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
plan that keeps,2,CONTROL,S7,trigrams,plan keeps,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
beneficiary plan that,2,CONTROL,S7,trigrams,beneficiary plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
a funded plan,2,CONTROL,S7,trigrams,funded plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
complex care may,2,CONTROL,S7,trigrams,complex care may,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
may be less,2,CONTROL,S7,trigrams,may less,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
respects a staged,2,CONTROL,S7,trigrams,respects staged,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
staged path that,2,CONTROL,S7,trigrams,staged path,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
choosing you because,2,CONTROL,S7,trigrams,choosing because,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choosing,False
test the most,2,CONTROL,S7,trigrams,test most,2,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,test,False
may be underestimating,2,CONTROL,S7,trigrams,may underestimating,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
plan what happens,2,CONTROL,S7,trigrams,plan happens,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
make sure to,2,CONTROL,S7,trigrams,make sure,2,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,make sure,False
your exit options,2,CONTROL,S7,trigrams,exit options,2,imagination_and_possibility,1,options,,0,0.0,False,,,0,0,0,0,,,,True
to home option,2,CONTROL,S7,trigrams,home option,2,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
be less reliable,2,CONTROL,S7,trigrams,less reliable,2,truth_and_fact,1,reliable,,0,0.0,False,,,0,0,0,0,,,,True
boundaries how to,2,CONTROL,S7,trigrams,boundaries how,2,imagination_and_possibility,1,boundaries,,0,0.0,False,,,0,0,0,0,,,,True
under routine stress,2,CONTROL,S7,trigrams,under routine stress,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you hoping i,2,CONTROL,S7,trigrams,hoping i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your life emotionally,2,CONTROL,S7,trigrams,life emotionally,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
life emotionally practically,2,CONTROL,S7,trigrams,life emotionally practically,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
respectful separation look,2,CONTROL,S7,trigrams,respectful separation look,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separation look like,2,CONTROL,S7,trigrams,separation look like,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how does your,2,CONTROL,S7,trigrams,how does,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
does your family,2,CONTROL,S7,trigrams,does family,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your family view,2,CONTROL,S7,trigrams,family view,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the move reversible,2,CONTROL,S7,trigrams,move reversible,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
move all assets,2,CONTROL,S7,trigrams,move all assets,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you stay together,2,CONTROL,S7,trigrams,stay together,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
independence your own,2,CONTROL,S7,trigrams,independence own,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ve lived normal,2,CONTROL,S7,trigrams,lived normal,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lived normal life,2,CONTROL,S7,trigrams,lived normal life,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
normal life together,2,CONTROL,S7,trigrams,normal life together,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
life together for,2,CONTROL,S7,trigrams,life together,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you feel safe,2,CONTROL,S7,trigrams,feel safe,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
respects your need,2,CONTROL,S7,trigrams,respects need,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
an extended stay,2,CONTROL,S7,trigrams,extended stay,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with clear criteria,2,CONTROL,S7,trigrams,clear criteria,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
life that isn,2,CONTROL,S7,trigrams,life isn,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in normal life,2,CONTROL,S7,trigrams,normal life,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
these you ll,2,CONTROL,S7,trigrams,these ll,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
moving this fast,2,CONTROL,S7,trigrams,moving fast,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
love they keep,2,CONTROL,S7,trigrams,love they keep,3,,0,,love,1,0.3333333333333333,False,,,0,0,0,0,,,,True
they keep you,2,CONTROL,S7,trigrams,they keep,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial with clear,2,CONTROL,S7,trigrams,trial clear,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you say yes,2,CONTROL,S7,trigrams,say yes,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
yes not yet,2,CONTROL,S7,trigrams,yes yet,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are meaningful green,2,CONTROL,S7,trigrams,meaningful green,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
keep it warm,2,CONTROL,S7,trigrams,keep warm,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
warm and non,2,CONTROL,S7,trigrams,warm non,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
support your parents,2,CONTROL,S7,trigrams,support parents,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
buy property there,2,CONTROL,S7,trigrams,buy property,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t co sign,2,CONTROL,S7,trigrams,co sign,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to shared expenses,2,CONTROL,S7,trigrams,shared expenses,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure for quick,2,CONTROL,S7,trigrams,pressure quick,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
step propose a,2,CONTROL,S7,trigrams,step propose,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
conversations about kids,2,CONTROL,S7,trigrams,conversations about kids,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
keeping your exit,2,CONTROL,S7,trigrams,keeping exit,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
work routines friendships,2,CONTROL,S7,trigrams,work routines friendships,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to marriage visa,2,CONTROL,S7,trigrams,marriage visa,2,,0,,marriage|visa,2,1.0,True,,,0,0,0,0,,,,True
bring urgency about,2,CONTROL,S7,trigrams,bring urgency about,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
disappointed but will,2,CONTROL,S7,trigrams,disappointed will,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she treats others,2,CONTROL,S7,trigrams,she treats others,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
years i ll,2,CONTROL,S7,trigrams,years i ll,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
would she still,2,CONTROL,S7,trigrams,she still,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
set a slower,2,CONTROL,S7,trigrams,set slower,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a slower pace,2,CONTROL,S7,trigrams,slower pace,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no selling home,2,CONTROL,S7,trigrams,no selling home,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
real these steps,2,CONTROL,S7,trigrams,real these steps,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a year no,2,CONTROL,S7,trigrams,year no,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no big transfers,2,CONTROL,S7,trigrams,no big transfers,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she s truly,2,CONTROL,S7,trigrams,she truly,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
help if needed,2,CONTROL,S7,trigrams,help needed,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we hire out,2,CONTROL,S7,trigrams,hire out,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
protect her freedom,2,CONTROL,S7,trigrams,protect her freedom,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
like i want,2,CONTROL,S7,trigrams,like i want,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
parents needed care,2,CONTROL,S7,trigrams,parents needed care,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
needed care at,2,CONTROL,S7,trigrams,needed care,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
same time what,2,CONTROL,S7,trigrams,same time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
healthcare and long,2,CONTROL,S7,trigrams,healthcare long,2,,0,,healthcare|health,2,0.5,False,,,0,0,0,0,,,,True
under your control,2,CONTROL,S7,trigrams,under control,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
longer term visa,2,CONTROL,S7,trigrams,longer term visa,3,,0,,visa,1,0.3333333333333333,False,,,0,0,0,0,,,,True
term visa residency,2,CONTROL,S7,trigrams,term visa residency,3,,0,,visa,1,0.3333333333333333,False,,,0,0,0,0,,,,True
keep the move,2,CONTROL,S7,trigrams,keep move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
crisis fund and,2,CONTROL,S7,trigrams,crisis fund,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no permanent relocation,2,CONTROL,S7,trigrams,no permanent relocation,3,,0,,relocat|relocation,2,0.3333333333333333,False,,,0,0,0,0,,,,True
base and exit,2,CONTROL,S7,trigrams,base exit,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
go criteria that,2,CONTROL,S7,trigrams,go criteria,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your worries about,2,CONTROL,S7,trigrams,worries about,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she respects a,2,CONTROL,S7,trigrams,she respects,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money stays calm,2,CONTROL,S7,trigrams,money stays calm,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you slow things,2,CONTROL,S7,trigrams,slow things,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial living there,2,CONTROL,S7,trigrams,trial living,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
give up healthcare,2,CONTROL,S7,trigrams,give up healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
up healthcare eligibility,2,CONTROL,S7,trigrams,up healthcare eligibility,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
healthcare eligibility i,2,CONTROL,S7,trigrams,healthcare eligibility i,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
eligibility i can,2,CONTROL,S7,trigrams,eligibility i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
there while keeping,2,CONTROL,S7,trigrams,while keeping,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
relocation marriage shared,2,CONTROL,S7,trigrams,relocation marriage shared,3,,0,,marriage|relocat|relocation,3,0.6666666666666666,False,,,0,0,0,0,,,,True
marriage shared assets,2,CONTROL,S7,trigrams,marriage shared assets,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
shared assets giving,2,CONTROL,S7,trigrams,shared assets giving,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
assets giving up,2,CONTROL,S7,trigrams,assets giving up,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
move until healthcare,2,CONTROL,S7,trigrams,move until healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
clear agreement on,2,CONTROL,S7,trigrams,clear agreement,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
agreement on children,2,CONTROL,S7,trigrams,agreement children,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
she didn t,2,CONTROL,S7,trigrams,she didn,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you d expect,2,CONTROL,S7,trigrams,d expect,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
home base you,2,CONTROL,S7,trigrams,home base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
it up because,2,CONTROL,S7,trigrams,up because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how should we,2,CONTROL,S7,trigrams,how should,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
any resentments forming,2,CONTROL,S7,trigrams,any resentments forming,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without drama rule,2,CONTROL,S7,trigrams,without drama rule,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you d have,2,CONTROL,S7,trigrams,d have,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
d have your,2,CONTROL,S7,trigrams,d have,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your own accommodation,2,CONTROL,S7,trigrams,own accommodation,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the children issue,2,CONTROL,S7,trigrams,children issue,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
children issue is,2,CONTROL,S7,trigrams,children issue,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
the blind spot,2,CONTROL,S7,trigrams,blind spot,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
least a couple,2,CONTROL,S7,trigrams,least couple,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
d go for,2,CONTROL,S7,trigrams,d go,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children vasectomy marriage,2,CONTROL,S7,trigrams,children vasectomy marriage,3,,0,,marriage|children|vasectomy,3,1.0,True,,,0,0,0,0,,,,True
money norms and,2,CONTROL,S7,trigrams,money norms,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
couple of contacts,2,CONTROL,S7,trigrams,couple contacts,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
may not want,6,HYBRID_3_5,S7,trigrams,may want,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
long term compromise,3,HYBRID_3_5,S7,trigrams,long term compromise,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
funded emergency plan,3,HYBRID_3_5,S7,trigrams,funded emergency plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
relocation months with,3,HYBRID_3_5,S7,trigrams,relocation months,2,,0,,relocat|relocation,2,0.5,False,,,0,0,0,0,,,,True
e g week,3,HYBRID_3_5,S7,trigrams,e g week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
g week and,3,HYBRID_3_5,S7,trigrams,g week,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you feel respected,3,HYBRID_3_5,S7,trigrams,feel respected,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the relationship has,3,HYBRID_3_5,S7,trigrams,relationship has,2,,0,,relationship,1,0.5,False,,,0,0,0,0,,,,True
at least two,3,HYBRID_3_5,S7,trigrams,least two,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you attend without,3,HYBRID_3_5,S7,trigrams,attend without,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
attend without her,3,HYBRID_3_5,S7,trigrams,attend without her,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stance on children,3,HYBRID_3_5,S7,trigrams,stance children,2,,0,,children,1,0.5,False,,,0,0,0,0,,,,True
before you arrive,3,HYBRID_3_5,S7,trigrams,before arrive,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at least recurring,3,HYBRID_3_5,S7,trigrams,least recurring,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
this often surfaces,2,HYBRID_3_5,S7,trigrams,often surfaces,2,,0,,,0,0.0,False,hedging|surfacing,hedging|surfacing.friction_exposed,2,2,0,2,,hedging|surfacing,often|surfaces,False
often surfaces the,2,HYBRID_3_5,S7,trigrams,often surfaces,2,,0,,,0,0.0,False,hedging|surfacing,hedging|surfacing.friction_exposed,2,2,0,2,,hedging|surfacing,often|surfaces,False
protect your future,2,HYBRID_3_5,S7,trigrams,protect future,2,temporal_dynamics,1,future,,0,0.0,False,temporal_projection,temporal_projection.past_present_future,1,1,1,0,temporal_projection,,future,False
confirm visa type,2,HYBRID_3_5,S7,trigrams,confirm visa type,3,truth_and_fact,1,confirm,visa,1,0.3333333333333333,False,truth,truth.verification,1,1,1,0,truth,,confirm,False
at higher risk,2,HYBRID_3_5,S7,trigrams,higher risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
higher risk of,2,HYBRID_3_5,S7,trigrams,higher risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
good long term,2,HYBRID_3_5,S7,trigrams,good long term,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
a real timeline,2,HYBRID_3_5,S7,trigrams,real timeline,2,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
